NAME,DATE,VALUE,ENDOGENIZE,TRANSFORM
wheat_stk_us,2025-Q1,32.6,wheat_stk_us_res,
wheat_stk_us,2025-Q2,21.7,wheat_stk_us_res,
wheat_stk_us,2025-Q3,55.2,wheat_stk_us_res,
wheat_stk_us,2025-Q4,44.3,wheat_stk_us_res,
wheat_stk_us,2026-Q1,32,wheat_stk_us_res,
wheat_stk_us,2026-Q2,21,wheat_stk_us_res,
wheat_stk_us,2026-Q3,54.9,wheat_stk_us_res,
wheat_stk_us,2026-Q4,43,wheat_stk_us_res,
wheat_stk_us,2027-Q1,33,wheat_stk_us_res,
wheat_stk_us,2027-Q2,22.3,wheat_stk_us_res,
wheat_stk_us,2027-Q3,55,wheat_stk_us_res,
wheat_stk_us,2027-Q4,43.0,wheat_stk_us_res,
wheat_stk_us,2028-Q1,33.99,wheat_stk_us_res,
wheat_stk_us,2028-Q2,22.97,wheat_stk_us_res,
wheat_stk_us,2028-Q3,56.65,wheat_stk_us_res,
wheat_stk_us,2028-Q4,44.3,wheat_stk_us_res,
