NAME,DATE,VALUE,ENDOGENIZE,TRANSFORM
yy_wage_r,2025,1.2,yy_wage_r_res,pct
yy_wage_r,2026,1.1,yy_wage_r_res,pct
yy_wage_r,2027,0.8,yy_wage_r_res,pct
yy_wage_r,2028,0.7,yy_wage_r_res,pct
yy_wage_r,2029,0.7,yy_wage_r_res,pct
yy_wage_r,2030,0.5,yy_wage_r_res,pct
yy_ulc,2025,3.6,yy_ulc_res,pct
yy_ulc,2026,3.408906291,yy_ulc_res,pct
yy_ulc,2027,2.991230245,yy_ulc_res,pct
yy_ulc,2028,2.743892338,yy_ulc_res,pct
yy_ulc,2029,2.821433136,yy_ulc_res,pct
yy_ulc,2030,2.5,yy_ulc_res,pct
yy_lcph,2024,5.169504468,yy_lcph_res,pct
yy_lcph,2025,2.662856278,yy_lcph_res,pct
yy_lcph,2026,2.778436043,yy_lcph_res,pct
yy_lcph,2027,2.816,yy_lcph_res,pct
yy_lcph,2028,2.714,yy_lcph_res,pct
yy_lcph,2029,2.714,yy_lcph_res,pct
yy_lcph,2030,2.6,yy_lcph_res,pct
